review_id,review_text,hotel_name,prefecture,overall_score,service_score,location_score,room_score,amenities_score,bathroom_score,food_score
voteans_20961257,子どもに優しい宿でした。また泊まりたいです！,八幡平温泉郷　八幡平ハイツ,iwate,5,5,4,4,4,4,5
voteans_20953013,子ども・孫らから喜寿を祝ってもらった翌日からの、夫婦の記念旅行を企画して、10月15、16日と2泊しました。部屋は旧国民宿舎だったようで、やや手狭でしたが、値打ちな料金からは妥当であり、宿泊には問題なし。風呂は、男女が日替わりでしたが、初日の露天風呂がぬるかったのは残念でしたが、翌日は問題なし。ロビーのソフトドリンクが常時無料も意外で、風呂上がりに、カルピスソーダが飲めて、幸せな気分でした。料理は、夕食は2泊でしたが、翌日は別メニューが用意されており、味・質・量ともに超満足で、最高でした。朝食のバイキングも、豊富なメニューが用意されており、小岩井牛乳やフルーツも美味しかったです。料金・サービス共に、超満足な宿として、ぜひ又、訪れたい思い出の宿となりました。知人にも、ぜひ進めたいと思っています。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,4,3,5,4,5
voteans_20948153,10月16日、一泊で利用しました。岩木山側の露天風呂付きの部屋を予約しましたが、アップグレードされ、別館の茶臼の間（檜の温泉内風呂付き洋室）となりました。残念ながら岩木山側でなく眺望は今ひとつでしたが、あいにく、雨の天気のため、これもまぁ良かったかと感じています。部屋の向きによっては東南に位置する岩木山の眺望が楽しめます。ホテルの大きな宴会場と思われる夕食会場ですが、数名のスタッフで手際よく料理が運ばれてきて、暖かいものは暖かく、冷たいものは冷たく順序よくサーブされ、その量も味も大変満足できるものでした。大浴場は露天に檜風呂がついたものと、岩風呂がついたものがあり、日替わりで男風呂・女風呂が入れ替わるので、夕方と朝でどちらの風呂も楽しめます。時間があれば岩盤浴も。アメニティも充実しています。また、泊まってみたいと思う宿です。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,4,5,5,5,5
voteans_20931901,10/11に宿泊しました。建物は端々に少し古さを感じましたが、硫黄の香りの温泉であたたまり、初めての岩盤浴でデトックスできた気がします。残念ながら紅葉はまだでした。お料理が美味しくかったです。ただ、ドリンクコーナーや朝食のバイキング時に紅茶がないのが残念でした。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,4,5,4,5
voteans_20924583,とにかくホテルマン、ホテルウーマンの対応がとてもいいです。高級ホテル同様の気配りをしていただけたと思いました。ホテルの設備はやや年季が入っていますので、一部古めかしかったり、使いにク買ったりするところはあります。朝食のパンを自分で切って焼くことができるシステムは、とても気に入りました、利用する方には是非試していただきたいです。,八幡平温泉郷　八幡平ハイツ,iwate,4,5,5,4,5,4,4
voteans_20908518,部屋が広くてゆったり出来ました。ベランダにある露天風呂はこじんまりとまとまって、温泉ではないですが、湯船が深くてゆったりと気持ち良く入れました。同伴者は温泉に行ったので一般的には使わないのかもしれませんね。多分三日目の宿でそれまでずっと温泉に入り続けたので体がそろそろお湯に入りたいと思ったのかも。朝は温泉に入りとっても気持ちよかったです。爪切りがあったのは感動です。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,4,5,5,5
voteans_20904286,乳幼児を連れての宿泊で利用しました。スタッフの対応、部屋、料理、風呂すべてに私も妻も大満足でした。これほど赤ちゃん連れに優しい宿はあまりないと思います。また絶対利用させていただきます。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,5,5,5,5
voteans_20892230,温泉・食事共にとても良く、何度も利用しています。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,4,4,5,5
voteans_20799142,展望露天風呂は、温泉ではないものの、岩手山ときれいな庭、夜は星を見ながら入れるので、なかなか良かったです。朝食でほうれん草のお浸しがありましたが、このあたりでほうれん草推しをしているだけあり、家で食べるものとは食感が違い、シャクシャクしていて美味しかったです。ピザトーストが作れるビュッフェも初めてでしたが、美味しかったです。レストランのホール担当のたぶんトップの男性の方が、テキパキと感じ良く動かれていて感心しました。その他の若手の方はまだまだですね。敷地内に、森林の中を進む１周の散歩コースみたいなのがあるので、朝とか歩くと楽しめます。チェックアウト１０時はいまどきでは早いとは思いました。,八幡平温泉郷　八幡平ハイツ,iwate,4,4,4,4,4,4,4
voteans_20777126,寝具が自分に合っていて、よくねむれ、疲れがしっかりとれました。,八幡平温泉郷　八幡平ハイツ,iwate,4,4,4,4,4,4,4
voteans_20765456,お鞄お持ちしますと入口入りすかさず笑顔での対応に恐縮しつつ、いざ部屋へ。部屋は、温泉内風呂付きに変更となり、ゆっくり疲れを癒やせました。料理も最高、建物自体古さはありますが、掃除も行き渡っており、綺麗に花も生けてあり、とても素敵な時間を過ごすことできました。スタッフの皆さんの対応も素晴らしかったです。お世話になりました。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,3,5,5,5,5
voteans_20719222,素晴らしい景観に満足。食事もお風呂もよかった。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,5,5,5,5
voteans_20681739,今回1泊の宿泊でしたけど、とても満足でした部屋も綺麗でしたし、裁縫道具も置いてあったり色んなものが、気配りされていて　食事も一品一品に【心】を感じ美味しく頂きました！お風呂も広く綺麗で露天風呂もゆったり満悦、タオル、バスタオルを手作りの手提げかごに入れ、お風呂に向かうのも初めての体験でした！食事をする会場からの白樺林デッキの雰囲気も最高！白樺林のデッキで無料の焙煎仕立てのコーヒーも格別なものでした、一泊じゃ物足りない気持ちで宿を後にしました。良い体験、ありがとうございました。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,5,5,5,5,5
voteans_20668513,お部屋も綺麗になってて、好感が持てました。お風呂も良かったです。急な予約でしたが、色々ご面倒もおかけしていたけれど、嫌な顔せずにありがとうございました。お食事もちょうどいい量で助かりました。歳を取るとそんなに食べられないので、適量です。昭和天皇や平成天皇がいらしたことは知らなかったので、懐かしくお写真を拝見しました。今度は天気の良い日に星空を見に行きたいです。,八幡平温泉郷　八幡平ハイツ,iwate,5,5,4,5,4,5,5
